"cell_id","signoff_row_id","column_name","old_value","new_value","change_state","change_class","reason"
"MI455X-REBASE-CELL-00124","MI455X-SIGN-0005","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00125","MI455X-SIGN-0005","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00126","MI455X-SIGN-0006","signoff_row_id","MI455X-SIGN-0006","MI455X-SIGN-0006","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00127","MI455X-SIGN-0006","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00128","MI455X-SIGN-0006","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00129","MI455X-SIGN-0006","source_sha256","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00130","MI455X-SIGN-0006","source_bytes","2876","2876","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00131","MI455X-SIGN-0006","target_path","数据/card-completeness.csv","数据/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00132","MI455X-SIGN-0006","pk_column","card_completeness_id","card_completeness_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00133","MI455X-SIGN-0006","pk_value","COMPLETE-M2W3-AMD-MI455X-INTERCONNECT","COMPLETE-M2W3-AMD-MI455X-INTERCONNECT","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00134","MI455X-SIGN-0006","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00135","MI455X-SIGN-0006","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00136","MI455X-SIGN-0006","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00137","MI455X-SIGN-0006","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00138","MI455X-SIGN-0006","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00139","MI455X-SIGN-0006","source_line_sha256","e5722c3ec9f5b744b438ca1db2cff9c3c4c7580a85fd81a20174b292837f5655","e5722c3ec9f5b744b438ca1db2cff9c3c4c7580a85fd81a20174b292837f5655","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00140","MI455X-SIGN-0006","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00141","MI455X-SIGN-0006","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00142","MI455X-SIGN-0006","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00143","MI455X-SIGN-0006","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00144","MI455X-SIGN-0006","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00145","MI455X-SIGN-0006","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00146","MI455X-SIGN-0006","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00147","MI455X-SIGN-0006","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00148","MI455X-SIGN-0006","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-00149","MI455X-SIGN-0006","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00150","MI455X-SIGN-0006","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00151","MI455X-SIGN-0007","signoff_row_id","MI455X-SIGN-0007","MI455X-SIGN-0007","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00152","MI455X-SIGN-0007","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00153","MI455X-SIGN-0007","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00154","MI455X-SIGN-0007","source_sha256","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00155","MI455X-SIGN-0007","source_bytes","2876","2876","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00156","MI455X-SIGN-0007","target_path","数据/card-completeness.csv","数据/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00157","MI455X-SIGN-0007","pk_column","card_completeness_id","card_completeness_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00158","MI455X-SIGN-0007","pk_value","COMPLETE-M2W3-AMD-MI455X-SPECIAL_ENGINES","COMPLETE-M2W3-AMD-MI455X-SPECIAL_ENGINES","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00159","MI455X-SIGN-0007","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00160","MI455X-SIGN-0007","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00161","MI455X-SIGN-0007","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00162","MI455X-SIGN-0007","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00163","MI455X-SIGN-0007","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00164","MI455X-SIGN-0007","source_line_sha256","fcd8de6da2e100a78aa444ca56e747e632151786365e18f474cc37f28438338b","fcd8de6da2e100a78aa444ca56e747e632151786365e18f474cc37f28438338b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00165","MI455X-SIGN-0007","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00166","MI455X-SIGN-0007","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00167","MI455X-SIGN-0007","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00168","MI455X-SIGN-0007","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00169","MI455X-SIGN-0007","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00170","MI455X-SIGN-0007","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00171","MI455X-SIGN-0007","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00172","MI455X-SIGN-0007","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00173","MI455X-SIGN-0007","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-00174","MI455X-SIGN-0007","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00175","MI455X-SIGN-0007","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00176","MI455X-SIGN-0008","signoff_row_id","MI455X-SIGN-0008","MI455X-SIGN-0008","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00177","MI455X-SIGN-0008","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00178","MI455X-SIGN-0008","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00179","MI455X-SIGN-0008","source_sha256","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","cc683484036e9aa42321b5ce09166da03c36cb9c8b52495c075ad2b7fa376523","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00180","MI455X-SIGN-0008","source_bytes","2876","2876","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00181","MI455X-SIGN-0008","target_path","数据/card-completeness.csv","数据/card-completeness.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00182","MI455X-SIGN-0008","pk_column","card_completeness_id","card_completeness_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00183","MI455X-SIGN-0008","pk_value","COMPLETE-M2W3-AMD-MI455X-SOFTWARE","COMPLETE-M2W3-AMD-MI455X-SOFTWARE","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00184","MI455X-SIGN-0008","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00185","MI455X-SIGN-0008","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00186","MI455X-SIGN-0008","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00187","MI455X-SIGN-0008","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00188","MI455X-SIGN-0008","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00189","MI455X-SIGN-0008","source_line_sha256","ed849df56275a31a6e894208a1646717dcf6bba418e9b41b1f5291b88b811cac","ed849df56275a31a6e894208a1646717dcf6bba418e9b41b1f5291b88b811cac","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00190","MI455X-SIGN-0008","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00191","MI455X-SIGN-0008","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00192","MI455X-SIGN-0008","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00193","MI455X-SIGN-0008","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00194","MI455X-SIGN-0008","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00195","MI455X-SIGN-0008","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00196","MI455X-SIGN-0008","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-00197","MI455X-SIGN-0008","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00198","MI455X-SIGN-0008","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-00199","MI455X-SIGN-0008","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00200","MI455X-SIGN-0008","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00201","MI455X-SIGN-0009","signoff_row_id","MI455X-SIGN-0009","MI455X-SIGN-0009","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-00202","MI455X-SIGN-0009","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
