"requirement_id","object_id","component_id","link_id","object_relation_id","precision_path_id","capability_id","topology_id","field_id","requirement_status","applicability_reason","search_status","last_searched_date","requirement_fingerprint","review_status","notes"
"REQ-M2NA-GAP-0096","","","","","PPATH-M2NA-CDNA4-MFMA-INT8","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-MFMA-INT8|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0097","","","","","PPATH-M2NA-CDNA4-MFMA-FP32","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-MFMA-FP32|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0098","","","","","PPATH-M2NA-CDNA4-MFMA-FP64","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-MFMA-FP64|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0099","","","","","PPATH-M2NA-CDNA4-TF32-EMU","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-TF32-EMU|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0100","","","","","PPATH-M2NA-CDNA4-VECTOR-FP16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-VECTOR-FP16|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0101","","","","","PPATH-M2NA-CDNA4-VECTOR-FP32","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-VECTOR-FP32|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0102","","","","","PPATH-M2NA-CDNA4-VECTOR-FP64","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA4-VECTOR-FP64|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0103","","","","","PPATH-M2NA-CDNA5-WMMA-FP4","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP4|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0104","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F32","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F32|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0105","","","","","PPATH-M2NA-CDNA5-WMMA-FP8-F16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-FP8-F16|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0106","","","","","PPATH-M2NA-CDNA5-WMMA-INT8","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-WMMA-INT8|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0107","","","","","PPATH-M2NA-CDNA5-SWMMAC","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-SWMMAC|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0108","","","","","PPATH-M2NA-CDNA5-VECTOR-BF16","","","FIELD-NUM-PHYSICAL-ACCUM","not_found","Selected official architecture and ISA sources expose programmer-visible accumulation formats but not the physical accumulator width.","completed","2026-08-12","M2NA|precision_path|PPATH-M2NA-CDNA5-VECTOR-BF16|FIELD-NUM-PHYSICAL-ACCUM","draft","Do not equate C/D format with hidden physical datapath width."
"REQ-M2NA-GAP-0109","","COMP-M2NA-AMPERE-REG","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-REG|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0110","","COMP-M2NA-AMPERE-REG","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-REG|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0111","","COMP-M2NA-AMPERE-L1SMEM","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-L1SMEM|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0112","","COMP-M2NA-AMPERE-L1SMEM","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-L1SMEM|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0113","","COMP-M2NA-AMPERE-L2","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-L2|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0114","","COMP-M2NA-AMPERE-L2","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-AMPERE-L2|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0115","","COMP-M2NA-ADA-L1SMEM","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-ADA-L1SMEM|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0116","","COMP-M2NA-ADA-L1SMEM","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-ADA-L1SMEM|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0117","","COMP-M2NA-ADA-L2","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-ADA-L2|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0118","","COMP-M2NA-ADA-L2","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-ADA-L2|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0119","","COMP-M2NA-BLACKWELL-TMEM","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-TMEM|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0120","","COMP-M2NA-BLACKWELL-TMEM","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-TMEM|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0121","","COMP-M2NA-BLACKWELL-L1SMEM","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-L1SMEM|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0122","","COMP-M2NA-BLACKWELL-L1SMEM","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-L1SMEM|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0123","","COMP-M2NA-BLACKWELL-L2","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-L2|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0124","","COMP-M2NA-BLACKWELL-L2","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-BLACKWELL-L2|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0125","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0126","","COMP-M2NA-CDNA2-LDS","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-LDS|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0127","","COMP-M2NA-CDNA2-L1","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-L1|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0128","","COMP-M2NA-CDNA2-L1","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-L1|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0129","","COMP-M2NA-CDNA2-L2","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-L2|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0130","","COMP-M2NA-CDNA2-L2","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA2-L2|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0131","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0132","","COMP-M2NA-CDNA3-LDS","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-LDS|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0133","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-L1|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0134","","COMP-M2NA-CDNA3-L1","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-L1|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0135","","COMP-M2NA-CDNA3-L2","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-L2|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0136","","COMP-M2NA-CDNA3-ICACHE","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-ICACHE|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0137","","COMP-M2NA-CDNA3-ICACHE","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA3-ICACHE|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0138","","COMP-M2NA-CDNA4-LDS","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-LDS|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0139","","COMP-M2NA-CDNA4-L1","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-L1|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0140","","COMP-M2NA-CDNA4-L1","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-L1|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0141","","COMP-M2NA-CDNA4-ICACHE","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-ICACHE|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0142","","COMP-M2NA-CDNA4-ICACHE","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA4-ICACHE|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0143","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0144","","COMP-M2NA-CDNA5-LDS","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-LDS|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0145","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0146","","COMP-M2NA-CDNA5-VCACHE","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-VCACHE|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0147","","COMP-M2NA-CDNA5-CCACHE","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-CCACHE|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0148","","COMP-M2NA-CDNA5-CCACHE","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-CCACHE|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0149","","COMP-M2NA-CDNA5-ICACHE","","","","","","FIELD-MEM-READ-BW","not_found","Architecture source set was checked for an implementation-independent read-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-ICACHE|FIELD-MEM-READ-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0150","","COMP-M2NA-CDNA5-ICACHE","","","","","","FIELD-MEM-WRITE-BW","not_found","Architecture source set was checked for an implementation-independent write-bandwidth value at this memory level.","completed","2026-08-12","M2NA|component|COMP-M2NA-CDNA5-ICACHE|FIELD-MEM-WRITE-BW","draft","Existing value_available rows take precedence through key de-duplication."
"REQ-M2NA-GAP-0151","","","LINK-M2NA-AMPERE-NVLINK3","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-AMPERE-NVLINK3|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0152","","","LINK-M2NA-BLACKWELL-NVHBI","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-BLACKWELL-NVHBI|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0153","","","LINK-M2NA-BLACKWELL-NVLINK5","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-BLACKWELL-NVLINK5|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0155","","","LINK-M2NA-RUBIN-NVLINK","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-RUBIN-NVLINK|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0156","","","LINK-M2NA-CDNA2-IF-PKG","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA2-IF-PKG|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0157","","","LINK-M2NA-CDNA2-IF-P2P","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA2-IF-P2P|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0158","","","LINK-M2NA-CDNA3-IF-PKG","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA3-IF-PKG|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0159","","","LINK-M2NA-CDNA3-IF-P2P","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA3-IF-P2P|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0160","","","LINK-M2NA-CDNA4-IF-PKG","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA4-IF-PKG|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0161","","","LINK-M2NA-CDNA4-IF-P2P","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA4-IF-P2P|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0162","","","LINK-M2NA-CDNA5-IF-PKG","","","","","FIELD-INT-AGGREGATE-BW","not_applicable","The link record captures an architecture-level mechanism; published aggregate bandwidths in the checked sources are tied to a physical package, device or system implementation.","completed","2026-08-12","M2NA|link|LINK-M2NA-CDNA5-IF-PKG|FIELD-INT-AGGREGATE-BW","draft","Keep the protocol/mechanism definition; stage numeric implementation values separately."
"REQ-M2NA-GAP-0163","","","","","","CAP-M2NA-AMPERE-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-AMPERE-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0164","","","","","","CAP-M2NA-AMPERE-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-AMPERE-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0165","","","","","","CAP-M2NA-ADA-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-ADA-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0166","","","","","","CAP-M2NA-ADA-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-ADA-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0167","","","","","","CAP-M2NA-BLACKWELL-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-BLACKWELL-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0168","","","","","","CAP-M2NA-BLACKWELL-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-BLACKWELL-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0169","","","","","","CAP-M2NA-BLACKWELL-ULTRA-MOE","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-BLACKWELL-ULTRA-MOE|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
"REQ-M2NA-GAP-0170","","","","","","CAP-M2NA-BLACKWELL-ULTRA-TOPK","","FIELD-CAP-IMPLEMENTATION-LEVEL","not_found","Checked for a dedicated MoE-routing or top-k module/instruction rather than a software implementation on general compute.","completed","2026-08-12","M2NA|capability|CAP-M2NA-BLACKWELL-ULTRA-TOPK|FIELD-CAP-IMPLEMENTATION-LEVEL","draft","No dedicated implementation is claimed unless a first-party source states it explicitly."
