"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-HIF8-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MXFP4-PHYSICAL-ACCUM","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-NAME","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-CAPACITY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-MEMORY-BW","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-RATE-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-RATE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-RATE-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-RATE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-RATE-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-RATE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-RATE-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-RATE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-LINK-COUNT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-SPECIAL-DETAIL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-COMPILER-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-COMPILER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-COMPILER-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-COMPILER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-COMPILER-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-COMPILER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-COMPILER-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-COMPILER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-RUNTIME-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-RUNTIME","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-RUNTIME-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-RUNTIME","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-RUNTIME-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-RUNTIME","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-RUNTIME-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-RUNTIME","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-AVAILABILITY-H2","SEARCH-M2W3-HUAWEI-ASC950PR-AVAILABILITY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-AVAILABILITY-H6","SEARCH-M2W3-HUAWEI-ASC950PR-AVAILABILITY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-AVAILABILITY-H7","SEARCH-M2W3-HUAWEI-ASC950PR-AVAILABILITY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-AVAILABILITY-H12","SEARCH-M2W3-HUAWEI-ASC950PR-AVAILABILITY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-DIE-COUNT-H2","SEARCH-M2W3-HUAWEI-ASC950PR-DIE-COUNT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-DIE-COUNT-H6","SEARCH-M2W3-HUAWEI-ASC950PR-DIE-COUNT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-DIE-COUNT-H7","SEARCH-M2W3-HUAWEI-ASC950PR-DIE-COUNT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-DIE-COUNT-H12","SEARCH-M2W3-HUAWEI-ASC950PR-DIE-COUNT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H2","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H6","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H7","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-STACKS-H12","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-STACKS","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H2","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H6","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H7","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE-H12","SEARCH-M2W3-HUAWEI-ASC950PR-HBM-INTERFACE","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H2","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H6","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H7","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-INTERPOSER-H12","SEARCH-M2W3-HUAWEI-ASC950PR-INTERPOSER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H2","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H6","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H7","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-POWER-H12","SEARCH-M2W3-HUAWEI-ASC950PR-POWER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H2","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H6","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H7","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-LATENCY-H12","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-LATENCY","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H2","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H6","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H7","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL-H12","SEARCH-M2W3-HUAWEI-ASC950PR-MEM-RW-MODEL","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
